episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
267,0,double_q_learning,observable,-129.0,82,1,3,11,1,1,0.34295991204776494
268,0,double_q_learning,observable,-190.0,120,0,3,7,1,0,0.34158807239957384
269,0,double_q_learning,observable,10.5,26,1,0,5,1,1,0.3402217201099756
270,0,double_q_learning,observable,-32.0,54,1,0,9,1,1,0.33886083322953564
271,0,double_q_learning,observable,-59.5,42,1,3,4,1,1,0.33750538989661755
272,0,double_q_learning,observable,-16.5,61,1,0,5,1,1,0.336155368337031
273,0,double_q_learning,observable,-184.0,120,0,3,6,1,0,0.33481074686368295
274,0,double_q_learning,observable,-69.0,57,1,4,0,1,1,0.3334715038762282
275,0,double_q_learning,observable,-53.0,35,1,3,4,1,1,0.33213761786072327
276,0,double_q_learning,observable,7.0,40,1,0,3,1,1,0.3308090673892804
277,0,double_q_learning,observable,-57.0,72,1,1,7,1,1,0.32948583111972324
278,0,double_q_learning,observable,-66.5,94,1,1,5,1,1,0.32816788779524436
279,0,double_q_learning,observable,-42.0,94,1,0,4,1,1,0.3268552162440634
280,0,double_q_learning,observable,19.0,38,1,0,1,1,1,0.3255477953790871
281,0,double_q_learning,observable,-181.5,120,0,1,13,1,0,0.32424560419757076
282,0,double_q_learning,observable,-220.0,120,0,4,9,1,0,0.3229486217807805
283,0,double_q_learning,observable,2.0,50,1,0,3,1,1,0.32165682729365735
284,0,double_q_learning,observable,-9.5,72,1,0,2,1,1,0.32037019998448274
285,0,double_q_learning,observable,-220.0,120,0,4,9,1,0,0.3190887191845448
286,0,double_q_learning,observable,-203.0,120,0,2,13,1,0,0.3178123643078066
287,0,double_q_learning,observable,-203.0,119,1,5,12,1,1,0.3165411148505754
288,0,double_q_learning,observable,6.0,35,1,0,4,1,1,0.3152749503911731
289,0,double_q_learning,observable,-48.5,74,1,1,5,1,1,0.3140138505896084
290,0,double_q_learning,observable,-92.0,70,1,3,6,1,1,0.31275779518725
291,0,double_q_learning,observable,-58.0,74,1,2,3,1,1,0.31150676400650096
292,0,double_q_learning,observable,-68.0,73,1,1,8,1,1,0.31026073695047496
293,0,double_q_learning,observable,-76.0,108,1,1,4,1,1,0.30901969400267304
294,0,double_q_learning,observable,-51.0,100,1,1,1,1,1,0.30778361522666237
295,0,double_q_learning,observable,-168.5,96,1,6,5,1,1,0.3065524807657557
296,0,double_q_learning,observable,12.5,45,1,0,1,1,1,0.3053262708426927
297,0,double_q_learning,observable,-47.5,53,1,2,4,1,1,0.30410496575932194
298,0,double_q_learning,observable,19.0,35,1,0,2,1,1,0.3028885458962846
299,0,double_q_learning,observable,7.5,35,1,0,4,1,1,0.3016769917126995
300,0,double_q_learning,observable,-56.5,51,1,3,2,1,1,0.3004702837458487
301,0,double_q_learning,observable,-82.0,67,1,3,4,1,1,0.2992684026108653
302,0,double_q_learning,observable,-123.0,100,1,3,7,1,1,0.2980713290004218
303,0,double_q_learning,observable,-2.5,42,1,1,1,1,1,0.29687904368442014
304,0,double_q_learning,observable,-207.0,120,0,4,7,1,0,0.2956915275096825
305,0,double_q_learning,observable,20.5,45,1,0,0,1,1,0.2945087613996437
306,0,double_q_learning,observable,-32.0,76,1,0,5,1,1,0.29333072635404517
307,0,double_q_learning,observable,-67.0,111,1,0,6,1,1,0.292157403448629
308,0,double_q_learning,observable,-20.5,50,1,1,3,1,1,0.29098877383483446
309,0,double_q_learning,observable,-57.0,88,1,0,8,1,1,0.2898248187394951
310,0,double_q_learning,observable,-165.5,92,1,6,5,1,1,0.28866551946453717
311,0,double_q_learning,observable,-29.5,69,1,1,2,1,1,0.287510857386679
312,0,double_q_learning,observable,-11.0,39,1,1,3,1,1,0.28636081395713225
313,0,double_q_learning,observable,-79.5,54,1,4,2,1,1,0.28521537070130376
314,0,double_q_learning,observable,-22.0,68,1,0,4,1,1,0.2840745092184985
